art_id;author;pos
series/acvpr/JillelaRBKHPP13;Vishnu Naresh Boddeti;2
series/acvpr/JillelaRBKHPP13;B. V. K. Vijaya Kumar;3
series/acvpr/JillelaRBKHPP13;Xiaofei Hu;4
series/acvpr/JillelaRBKHPP13;Robert J. Plemmons;5
series/acvpr/JillelaRBKHPP13;Pa?l Pauca;6
series/acvpr/Fink14;Gernot A. Fink;0
series/acvpr/978-1-85233-914-2;Lee Middleton;0
series/acvpr/978-1-85233-914-2;Jayanthi Sivaswamy;1
series/acvpr/OgielaH15;Marek R. Ogiela;0
series/acvpr/OgielaH15;Tomasz Hachaj;1
series/acvpr/VenugopalanS13;Shreyas Venugopalan;0
series/acvpr/VenugopalanS13;Marios Savvides;1
series/acvpr/978-0-85729-045-8;Guanghui Wang;0
series/acvpr/978-0-85729-045-8;Q. M. Jonathan Wu;1
series/acvpr/KlontzB13;Joshua C. Klontz;0
series/acvpr/KlontzB13;Mark J. Burge;1
series/acvpr/978-0-85729-296-4;Ananda S. Chowdhury;0
series/acvpr/978-0-85729-296-4;Suchendra M. Bhandarkar;1
series/acvpr/ConnaughtonBF13;Ryan Connaughton;0
series/acvpr/ConnaughtonBF13;Kevin W. Bowyer;1
series/acvpr/ConnaughtonBF13;Patrick J. Flynn;2
series/acvpr/978-1-84996-097-7;Shigeo Abe;0
series/acvpr/978-1-85233-929-6;Shigeo Abe;0
series/acvpr/978-0-85729-123-3;Bir Bhanu;0
series/acvpr/978-0-85729-123-3;Ju Han;1
series/atlantis/GoertzelPG14;Ben Goertzel;0
series/atlantis/GoertzelPG14;Cassio Pennachin;1
series/atlantis/GoertzelPG14;Nil Geisweiller;2
series/atlantis/Rohde10;Marieke Rohde;0
series/atlantis/GoertzelPG14a;Ben Goertzel;0
series/atlantis/GoertzelPG14a;Cassio Pennachin;1
series/atlantis/GoertzelPG14a;Nil Geisweiller;2
series/atlantis/GoertzelGCJP11;Ben Goertzel;0
series/atlantis/GoertzelGCJP11;Nil Geisweiller;1
series/atlantis/GoertzelGCJP11;L?cio de Souza Coelho;2
series/atlantis/GoertzelGCJP11;Predrag Janicic;3
series/atlantis/GoertzelGCJP11;Cassio Pennachin;4
series/ifip/Murnane14;John S. Murnane;0
series/ifip/Rosvik14;Sindre R?svik;0
series/ifip/Katz14;Yaacov J. Katz;0
series/ifip/ButlerV14;Rory Butler;0
series/ifip/ButlerV14;Adrie J. Visscher;1
series/ifip/Taylor14;Richard Taylor;0
series/ifip/McDougallMW14;Anne McDougall;0
series/ifip/McDougallMW14;John S. Murnane;1
series/ifip/McDougallMW14;Sandra Wills;2
series/ifip/Keane14a;William F. Keane;0
series/ifip/Dakich14;Eva Dakich;0
series/ifip/Keane14;Therese Keane;0
series/ifip/Chambers14;Martin Chambers;0
series/ifip/Lepeltak14;Jan Lepeltak;0
series/ifip/TatnallD14;Arthur Tatnall;0
series/ifip/TatnallD14;Bill Davey;1
series/ifip/Syslo14;Maciej M. Syslo;0
series/ifip/Lecomber14;Angela Lecomber;0
series/ifip/BartaSME14;Ben-Zion Barta;0
series/ifip/BartaSME14;Liora Shapiro;1
series/ifip/BartaSME14;Daniel Millin;2
series/ifip/BartaSME14;Ephraim Engel;3
series/ifip/Demant14;David Demant;0
series/ifip/Olivier14;Martin S. Olivier;0
series/ifip/ZwaneveldS14;Bert Zwaneveld;0
series/ifip/ZwaneveldS14;Victor Schmidt;1
series/ifip/Martin14;Stewart Martin;0
series/ifip/VoogtB14;Joke Voogt;0
series/ifip/VoogtB14;Alfons ten Brummelhuis;1
series/ifip/Passey14;Don Passey;0
series/ifip/Tatnall14;Arthur Tatnall;0
series/ifip/Kassam14;Alnaaz Kassam;0
series/ifip/LeahyD14;Denise Leahy;0
series/ifip/LeahyD14;Dudley Dolan;1
series/ifip/Hammond14;Michael Hammond;0
series/ifip/Toro14;Fernando Toro;0
series/ifip/Koivisto14;Jari Koivisto;0
series/ifip/OsorioN14;Javier Osorio;0
series/ifip/OsorioN14;Julia Nieves;1
series/ifip/ParkerD14;Kevin R. Parker;0
series/ifip/ParkerD14;Bill Davey;1
series/ifip/Millwood14;Richard Millwood;0
series/lnee/AcaryBB11;Vincent Acary;0
series/lnee/AcaryBB11;Olivier Bonnefon;1
series/lnee/AcaryBB11;Bernard Brogliato;2
series/lnee/SingheeR09;Amith Singhee;0
series/lnee/SingheeR09;Rob A. Rutenbar;1
series/lnee/LiottaE11;Antonio Liotta;0
series/lnee/LiottaE11;George Exarchakos;1
series/lnee/PelcatAPN13;Maxime Pelcat;0
series/lnee/PelcatAPN13;Slaheddine Aridhi;1
series/lnee/PelcatAPN13;Jonathan Piat;2
series/lnee/PelcatAPN13;Jean-Fran?ois Nezan;3
series/lnee/Sun14;Guangyu Sun;0
series/lnee/Olszowiec14;Piotr Olszowiec;0
series/lnee/NesterenkoKPDB11;Mikhail V. Nesterenko;0
series/lnee/NesterenkoKPDB11;Victor A. Katrich;1
series/lnee/NesterenkoKPDB11;Yuriy M. Penkin;2
series/lnee/NesterenkoKPDB11;Victor M. Dakhov;3
series/lnee/NesterenkoKPDB11;Sergey L. Berdnik;4
series/lnee/Kang14;Yong Hoon Kang;0
series/lnee/DeschampsSC12;Jean-Pierre Deschamps;0
series/lnee/DeschampsSC12;Gustavo Sutter;1
series/lnee/DeschampsSC12;Enrique Cant?;2
series/lnee/NicopoulosND10;Chrysostomos Nicopoulos;0
series/lnee/NicopoulosND10;Vijaykrishnan Narayanan;1
series/lnee/NicopoulosND10;Chita R. Das;2
series/lnee/CataldoBC11;Andrea Cataldo;0
series/lnee/CataldoBC11;Egidio De Benedetto;1
series/lnee/CataldoBC11;Giuseppe Cannazza;2
series/lnee/AbdelgawadB12;Ahmed Abdelgawad;0
series/lnee/AbdelgawadB12;Magdy Bayoumi;1
series/lnee/AlottoFRR13;Piergiorgio Alotto;0
series/lnee/AlottoFRR13;Fabio Freschi;1
series/lnee/AlottoFRR13;Maurizio Repetto;2
series/lnee/AlottoFRR13;Carlo Rosso;3
series/lnee/Ortigueira11;Manuel Duarte Ortigueira;0
series/lnee/Koch13;Dirk Koch;0
series/lnee/Murali09;Srinivasan Murali;0
series/lnee/IserMS08;Bernd Iser;0
series/lnee/IserMS08;Wolfgang Minker;1
series/lnee/IserMS08;Gerhard Schmidt;2
series/lnee/Natarajan13;Dhanasekharan Natarajan;0
series/lnee/Kouzaev13;Guennadi A. Kouzaev;0
series/lnee/Joodaki13;Mojtaba Joodaki;0
series/lnee/VermaW11;Pramode K. Verma;0
series/lnee/VermaW11;Ling Wang;1
series/lnee/BarkalovT09;Alexander Barkalov;0
series/lnee/BarkalovT09;Larysa Titarenko;1
series/lnee/MininM08;Igor V. Minin;0
series/lnee/MininM08;Oleg V. Minin;1
series/lnee/ChenW09;Shan-Ben Chen;0
series/lnee/ChenW09;Jing Wu;1
series/lnee/SaktiNMM09;Sakriani Sakti;0
series/lnee/SaktiNMM09;Satoshi Nakamura;1
series/lnee/SaktiNMM09;Konstantin Markov;2
series/lnee/SaktiNMM09;Wolfgang Minker;3
series/lnee/MohammadiG12;Abbas Mohammadi 0002;0
series/lnee/MohammadiG12;Fadhel M. Ghannouchi;1
series/lnee/KrishnaswamyMH13;Smita Krishnaswamy;0
series/lnee/KrishnaswamyMH13;Igor L. Markov;1
series/lnee/KrishnaswamyMH13;John P. Hayes;2
series/lnee/Hasegawa09;Yasumichi Hasegawa;0
series/lnee/Jamaa11;M. Haykel Ben Jamaa;0
series/lnee/Cybulski11;Gerard Cybulski;0
series/lnee/Beutler09;Roland Beutler;0
series/lnee/Olszowiec13;Piotr Olszowiec;0
series/lnee/ChangMB09;Kai-Hui Chang;0
series/lnee/ChangMB09;Igor L. Markov;1
series/lnee/ChangMB09;Valeria Bertacco;2
series/lnee/OgrasM13;?mit Y. Ogras;0
series/lnee/OgrasM13;Radu Marculescu;1
series/lnee/OgunsolaM13;Ade Ogunsola;0
series/lnee/OgunsolaM13;Andrea Mariscotti;1
series/lnee/PartidaA10;Alberto Partida;0
series/lnee/PartidaA10;Diego Andina;1
series/lnee/LiuX14;Xiao Liu;0
series/lnee/LiuX14;Qiang Xu;1
series/lnee/HongC10;Dongwoo Hong;0
series/lnee/HongC10;Kwang-Ting Cheng;1
series/lnee/Sterpone09;Luca Sterpone;0
series/lnee/Barba10;Paolo Di Barba;0
series/lnee/RostamiRB11;Ali Rostami;0
series/lnee/RostamiRB11;Hassan Rasooli Saghai;1
series/lnee/RostamiRB11;Hamed Baghban;2
series/lnee/RembovskyAKS09;Anatoly Markovich Rembovsky;0
series/lnee/RembovskyAKS09;Alexander Vladimirovich Ashikhmin;1
series/lnee/RembovskyAKS09;Vladimir Alexeevich Kozmin;2
series/lnee/RembovskyAKS09;Sergey Smolskiy;3
series/lnee/Vasyukevich11;Vadim Vasyukevich;0
series/lnee/Ao10;Sio-Iong Ao;0
series/lnee/Rosloniec08;Stanislaw Rosloniec;0
series/lnee/BourgeoisM09;Julien Bourgeois;0
series/lnee/BourgeoisM09;Wolfgang Minker;1
series/lnee/GuptaM10;Gourab Sen Gupta;0
series/lnee/GuptaM10;Subhas Chandra Mukhopadhyay;1
series/lnee/PopovskijBT11;Vladimir Popovskij;0
series/lnee/PopovskijBT11;Alexander Barkalov;1
series/lnee/PopovskijBT11;Larysa Titarenko;2
series/lnee/NajjarGB14;Mayssaa Al Najjar;0
series/lnee/NajjarGB14;Milad Ghantous;1
series/lnee/NajjarGB14;Magdy Bayoumi;2
series/lnee/PapaM13;David A. Papa;0
series/lnee/PapaM13;Igor L. Markov;1
series/lnee/Ao08;Sio-Iong Ao;0
series/lnee/Drubel13;Oliver Drubel;0
series/lnee/Henrici08;Dirk Henrici;0
series/lnsn/MagnaniM013;Matteo Magnani;0
series/lnsn/MagnaniM013;Danilo Montesi;1
series/lnsn/MagnaniM013;Luca Rossi 0003;2
series/lnsn/VarlamisEL13;Iraklis Varlamis;0
series/lnsn/VarlamisEL13;Magdalini Eirinaki;1
series/lnsn/VarlamisEL13;Malamati D. Louta;2
series/lnsn/OnLJT13;Byung-Won On;0
series/lnsn/OnLJT13;Ee-Peng Lim;1
series/lnsn/OnLJT13;Jing Jiang;2
series/lnsn/OnLJT13;Loo-Nin Teow;3
series/lnsn/WethBH13;Christian von der Weth;0
series/lnsn/WethBH13;Klemens B?;1
series/lnsn/WethBH13;Christian H?;2
series/lnsn/YeWW13;Qi Ye;0
series/lnsn/YeWW13;Bin Wu;1
series/lnsn/YeWW13;Bai Wang;2
series/lnsn/ReesG13;Bradley S. Rees;0
series/lnsn/ReesG13;Keith B. Gallagher;1
series/lnsn/MoserGH13;Christine Moser;0
series/lnsn/MoserGH13;Peter L. M. Groenewegen;1
series/lnsn/MoserGH13;Marleen Huysman;2
series/lnsn/StoicaSP13;Alina Stoica;0
series/lnsn/StoicaSP13;Zbigniew Smoreda;1
series/lnsn/StoicaSP13;Christophe Prieur 0002;2
series/lnsn/NussbaumET13;Ronald Nussbaum;0
series/lnsn/NussbaumET13;Abdol-Hossein Esfahanian;1
series/lnsn/NussbaumET13;Pang-Ning Tan;2
series/lnsn/FonsecaX13;Jaime R. S. Fonseca;0
series/lnsn/FonsecaX13;Romana Xerez;1
series/lnsn/CaglieroF13;Luca Cagliero;0
series/lnsn/CaglieroF13;Alessandro Fiori;1
series/lnsn/EsslimaniBB13;Ilham Esslimani;0
series/lnsn/EsslimaniBB13;Armelle Brun;1
series/lnsn/EsslimaniBB13;Anne Boyer;2
series/lnsn/ChongTT13;Wen Haw Chong;0
series/lnsn/ChongTT13;Wei Shan Belinda Toh;1
series/lnsn/ChongTT13;Loo-Nin Teow;2
series/lnsn/SiehndelADHK13;Patrick Siehndel;0
series/lnsn/SiehndelADHK13;Fabian Abel;1
series/lnsn/SiehndelADHK13;Ernesto Diaz-Aviles;2
series/lnsn/SiehndelADHK13;Nicola Henze;3
series/lnsn/SiehndelADHK13;Daniel Krause;4
series/lnsn/FikirYO13;Ozan Bora Fikir;0
series/lnsn/FikirYO13;Ilker O. Yaz;1
series/lnsn/FikirYO13;Tansel ?zyer;2
series/lnsn/MoshirpourEFA13;Mohammad Moshirpour;0
series/lnsn/MoshirpourEFA13;Shimaa M. El-Sherif;1
series/lnsn/MoshirpourEFA13;Behrouz H. Far;2
series/lnsn/MoshirpourEFA13;Reda Alhajj;3
series/lnsn/SoussiCALL13;Rania Soussi;0
series/lnsn/SoussiCALL13;Etienne Cuvelier;1
series/lnsn/SoussiCALL13;Marie-Aude Aufaure;2
series/lnsn/SoussiCALL13;Amine Louati;3
series/lnsn/SoussiCALL13;Yves Lechevallier;4
series/lnsn/Rivera-PelayoBRWH13;Ver?nica Rivera-Pelayo;0
series/lnsn/Rivera-PelayoBRWH13;Simone Braun;1
series/lnsn/Rivera-PelayoBRWH13;Uwe V. Riss;2
series/lnsn/Rivera-PelayoBRWH13;Hans Friedrich Witschel;3
series/lnsn/Rivera-PelayoBRWH13;Bo Hu;4
series/lnsn/Morzy13;Mikolaj Morzy;0
series/lnsn/ShafiqJKAR13;M. Omair Shafiq;0
series/lnsn/ShafiqJKAR13;Tamer N. Jarada;1
series/lnsn/ShafiqJKAR13;Panagiotis Karampelas;2
series/lnsn/ShafiqJKAR13;Reda Alhajj;3
series/lnsn/ShafiqJKAR13;Jon G. Rokne;4
series/lnsn/LabatutB13;Vincent Labatut;0
series/lnsn/LabatutB13;Jean-Michel Balasque;1
series/lnsn/GelernterCC13;Judith Gelernter;0
series/lnsn/GelernterCC13;Dong Cao;1
series/lnsn/GelernterCC13;Kathleen M. Carley;2
series/lnsn/SteinWS13;Klaus Stein;0
series/lnsn/SteinWS13;Ren? Wegener;1
series/lnsn/SteinWS13;Christoph Schlieder;2
series/lnsn/DokoohakiM13;Nima Dokoohaki;0
series/lnsn/DokoohakiM13;Mihhail Matskin;1
series/lnsn/SundsoyBCEL13;P?l Roe Sunds?;0
series/lnsn/SundsoyBCEL13;Johannes Bjelland;1
series/lnsn/SundsoyBCEL13;Geoffrey Canright;2
series/lnsn/SundsoyBCEL13;Kenth Eng?-Monsen;3
series/lnsn/SundsoyBCEL13;Rich Ling;4
series/lnsn/PennaCM13;Lyta Penna;0
series/lnsn/PennaCM13;Andrew J. Clark;1
series/lnsn/PennaCM13;George M. Mohay;2
series/lnsn/Reitz013;Florian Reitz;0
series/lnsn/Reitz013;Oliver Hoffmann 0002;1
series/lnsn/DatorSY15;James A. Dator;0
series/lnsn/DatorSY15;John A. Sweeney;1
series/lnsn/DatorSY15;Aubrey M. Yee;2
series/lnsn/2013-3;Panagiotis Karampelas;0
series/lnsn/FanY13;Wei Fan;0
series/lnsn/FanY13;Kai-Hau Yeung;1
series/sapere/Boniolo12;Giovanni Boniolo;0
series/sapere/RomeiR13;Andrea Romei;0
series/sapere/RomeiR13;Salvatore Ruggieri;1
series/sapere/HornHTOE13;Justin Horn;0
series/sapere/HornHTOE13;Nicodemus Hallin;1
series/sapere/HornHTOE13;Hossein Taheri;2
series/sapere/HornHTOE13;Michael O'Rourke;3
series/sapere/HornHTOE13;Dean Edwards;4
series/sapere/CaldersZ13;Toon Calders;0
series/sapere/CaldersZ13;Indre Zliobaite;1
series/sapere/BraakCV13;Susan W. van den Braak;0
series/sapere/BraakCV13;Sunil Choenni;1
series/sapere/BraakCV13;Sicco Verwer;2
series/sapere/HajianD13;Sara Hajian;0
series/sapere/HajianD13;Josep Domingo-Ferrer;1
series/sapere/Han13;The Anh Han;0
series/sapere/Matwin13;Stan Matwin;0
series/sapere/Zarsky13;Tal Z. Zarsky;0
series/sapere/Custers13;Bart Custers;0
series/sapere/Gros13;Claudius Gros;0
series/sapere/Morse13;Anthony F. Morse;0
series/sapere/NasutoB13;Slawomir J. Nasuto;0
series/sapere/NasutoB13;John Mark Bishop;1
series/sapere/Hersch13;Micha Hersch;0
series/sapere/ZantKS13;Tijn van der Zant;0
series/sapere/ZantKS13;Matthijs Kouw;1
series/sapere/ZantKS13;Lambert Schomaker;2
series/sapere/Zarsky13a;Tal Z. Zarsky;0
series/sapere/Yampolskiy13a;Roman V. Yampolskiy;0
series/sapere/Giovagnoli13;Raffaela Giovagnoli;0
series/sapere/Davenport13;David Davenport;0
series/sapere/CaldersC13;Toon Calders;0
series/sapere/CaldersC13;Bart Custers;1
series/sapere/PedreschiRT13;Dino Pedreschi;0
series/sapere/PedreschiRT13;Salvatore Ruggieri;1
series/sapere/PedreschiRT13;Franco Turini;2
series/sapere/BishopNC13;John Mark Bishop;0
series/sapere/BishopNC13;Slawomir J. Nasuto;1
series/sapere/BishopNC13;Bob Coecke;2
series/sapere/SchakelRR13;Jan-Kees Schakel;0
series/sapere/SchakelRR13;Rutger Rienks;1
series/sapere/SchakelRR13;Reinier Ruissen;2
series/sapere/Milkowski13;Marcin Milkowski;0
series/sapere/Yampolskiy13;Roman V. Yampolskiy;0
series/sapere/Anderson13;David Leech Anderson;0
series/sapere/BringsjordG13;Selmer Bringsjord;0
series/sapere/BringsjordG13;Naveen Sundar Govindarajulu;1
series/sapere/West14;Donna E. West;0
series/sapere/VerwerC13;Sicco Verwer;0
series/sapere/VerwerC13;Toon Calders;1
series/sapere/Besold13;Tarek Richard Besold;0
series/sapere/Halpin13;Harry Halpin;0
series/sapere/Sandberg13;Anders Sandberg;0
series/sapere/Bokulich13;Peter Bokulich;0
series/sapere/Steiner13;Pierre Steiner;0
series/sapere/Susser13;Daniel Susser;0
series/sapere/Bonsignorio13;Fabio Bonsignorio;0
series/sapere/Fresco14;Nir Fresco;0
series/sapere/BerkeleyR13;Istvan S. N. Berkeley;0
series/sapere/BerkeleyR13;Claiborne Rice;1
series/sapere/Kaur13;Gagan Deep Kaur;0
series/sapere/Zambak13;Aziz F. Zambak;0
series/sapere/GellertVHG13;Rapha?l Gellert;0
series/sapere/GellertVHG13;Katja De Vries;1
series/sapere/GellertVHG13;Paul De Hert;2
series/sapere/GellertVHG13;Serge Gutwirth;3
series/sapere/Dodig-Crnkovic13;Gordana Dodig-Crnkovic;0
series/sapere/Vilarroya13;Oscar Vilarroya;0
series/sapere/Schermer13;Bart Schermer;0
series/sapere/Freed13;Sam Freed;0
series/sapere/Cotton14;Matthew Cotton;0
series/sapere/SchiaffonatiV13;Viola Schiaffonati;0
series/sapere/SchiaffonatiV13;Mario Verdicchio;1
series/sapere/Armstrong13;Stuart Armstrong;0
series/sapere/FinocchiaroR13;Giusella Finocchiaro;0
series/sapere/FinocchiaroR13;Annarita Ricci;1
series/sapere/KamiranCP13;Faisal Kamiran;0
series/sapere/KamiranCP13;Toon Calders;1
series/sapere/KamiranCP13;Mykola Pechenizkiy;2
series/sapere/Magnani11;Lorenzo Magnani;0
series/sapere/KamiranZ13;Faisal Kamiran;0
series/sapere/KamiranZ13;Indre Zliobaite;1
series/sapere/CustersCZS13;Bart Custers;0
series/sapere/CustersCZS13;Toon Calders;1
series/sapere/CustersCZS13;Tal Z. Zarsky;2
series/sapere/CustersCZS13;Bart Schermer;3
series/sapere/Franchi13;Stefano Franchi;0
series/sapere/Sloot13;Bart van der Sloot;0
series/sapere/Raikka14;Juha R?ikk?;0
series/sapere/Negrotti12;Massimo Negrotti;0
series/faia/2010-207;Albert Bifet;0
series/faia/2009-203;Martin Dzbor;0
series/faia/2008-168;Carsten Riggelsen;0
series/faia/WongkiaNC13;Wararat Wongkia;0
series/faia/WongkiaNC13;Kanlaya Naruedomkul;1
series/faia/WongkiaNC13;Nick Cercone;2
series/faia/2007-153;Yanna Vogiazou;0
series/faia/2007-159;Enn Tyugu;0
series/faia/ThomasKCRA13;Calvin Thomas;0
series/faia/ThomasKCRA13;Vlado Keselj;1
series/faia/ThomasKCRA13;Nick Cercone;2
series/faia/ThomasKCRA13;Kenneth Rockwood;3
series/faia/ThomasKCRA13;Elissa Asp;4
series/faia/NaruedomkulC13;Kanlaya Naruedomkul;0
series/faia/NaruedomkulC13;Nick Cercone;1
series/faia/2007-156;Robert M. Colomb;0
series/faia/2009-192;Martijn van Otterlo;0
series/faia/SonamthiangNC13;Sumalee Sonamthiang;0
series/faia/SonamthiangNC13;Kanlaya Naruedomkul;1
series/faia/SonamthiangNC13;Nick Cercone;2
series/faia/2005-148;Kristian Kersting;0
series/faia/2005-116;?scar Corcho;0
series/faia/NarupiyakulSC13;Lalita Narupiyakul;0
series/faia/NarupiyakulSC13;Booncharoen Sirinaovakul;1
series/faia/NarupiyakulSC13;Nick Cercone;2
series/faia/2005-126;Jorge Cruz;0
series/faia/2009-194;Adrian Petcu;0
series/faia/Cercone13;Nick Cercone;0
series/faia/2009-197;Rinke Hoekstra;0
series/faia/Dangsaart13;Srisavakon Dangsaart;0
series/faia/SupapNC13;Wanintorn Supap;0
series/faia/SupapNC13;Kanlaya Naruedomkul;1
series/faia/SupapNC13;Nick Cercone;2
series/faia/2008-170;Juan D. Vel?squez;0
series/faia/2008-170;Vasile Palade;1
series/faia/ChaowicharatCN13;Ekawat Chaowicharat;0
series/faia/ChaowicharatCN13;Nick Cercone;1
series/faia/ChaowicharatCN13;Kanlaya Naruedomkul;2
series/faia/PattaraintakornC13;Puntip Pattaraintakorn;0
series/faia/PattaraintakornC13;Nick Cercone;1
series/faia/YakovetsA13;Nikolay Yakovets;0
series/faia/YakovetsA13;Ameeta Agrawal;1
series/faia/NarupiyakulKCS13;Lalita Narupiyakul;0
series/faia/NarupiyakulKCS13;Vlado Keselj;1
series/faia/NarupiyakulKCS13;Nick Cercone;2
series/faia/NarupiyakulKCS13;Booncharoen Sirinaovakul;3
series/faia/DitcharoenNC13;Nadh Ditcharoen;0
series/faia/DitcharoenNC13;Kanlaya Naruedomkul;1
series/faia/DitcharoenNC13;Nick Cercone;2
series/faia/2010-208;Gian Luca Pozzato;0
series/faia/2010-214;Ioanna-Ourania Stathopoulou;0
series/faia/2010-214;George A. Tsihrintzis;1
series/faia/Cercone13a;Nick Cercone;0
series/faia/PoobrasertC13;Onintra Poobrasert;0
series/faia/PoobrasertC13;Nick Cercone;1
series/faia/Cercone13b;Nick Cercone;0
series/faia/2009-195;Alexander Boer;0
series/faia/2010-211;Jo?o In?cio da Silva Filho;0
series/faia/2010-211;Germano Lambert-Torres;1
series/faia/2010-211;Jair Minoro Abe;2
series/faia/2012-244;Simon Scheider;0
series/sbcysec/AndradeCAZW14;Norberto Nuno Gomes de Andrade;0
series/sbcysec/AndradeCAZW14;Lisha Chen-Wilson;1
series/sbcysec/AndradeCAZW14;David Argles;2
series/sbcysec/AndradeCAZW14;Michele Schiano di Zenise;3
series/sbcysec/AndradeCAZW14;Gary Wills;4
series/sbcysec/Stalla-BourdillonPR14;Sophie Stalla-Bourdillon;0
series/sbcysec/Stalla-BourdillonPR14;Joshua Phillips;1
series/sbcysec/Stalla-BourdillonPR14;Mark Dermot Ryan;2
series/swb/LacastaNZ10;Javier Lacasta;0
series/swb/LacastaNZ10;Javier Nogueras-Iso;1
series/swb/LacastaNZ10;Francisco Javier Zarazaga-Soria;2
series/sbcs/SongHX14;Lingyang Song;0
series/sbcs/SongHX14;Zhu Han;1
series/sbcs/SongHX14;Chen Xu;2
series/sbcs/OToole13;Greg O'Toole;0
series/sbcs/Adali13;Sibel Adali;0
series/sbcs/MahmoudS14;Mohamed M. E. A. Mahmoud;0
series/sbcs/MahmoudS14;Xuemin (Sherman) Shen;1
series/sbcs/VieiraT13;Marcos R. Vieira;0
series/sbcs/VieiraT13;Vassilis J. Tsotras;1
series/sbcs/LiuL13;Xinxin Liu;0
series/sbcs/LiuL13;Xiaolin Li 0001;1
series/sbcs/SidorovaETJ13;Anna Sidorova;0
series/sbcs/SidorovaETJ13;Nicholas Evangelopoulos;1
series/sbcs/SidorovaETJ13;Russell Torres;2
series/sbcs/SidorovaETJ13;Vess Johnson;3
series/sbcs/ThakuriahG13;Piyushimita Thakuriah;0
series/sbcs/ThakuriahG13;D. Glenn Geers;1
series/sbcs/TaoCXZ12;Xiaofeng Tao;0
series/sbcs/TaoCXZ12;Qimei Cui;1
series/sbcs/TaoCXZ12;Xiaodong Xu;2
series/sbcs/TaoCXZ12;Ping Zhang 0003;3
series/sbcs/Li14;Hongwei Li;0
series/sbcs/WangZ13;Ping Wang;0
series/sbcs/WangZ13;Weihua Zhuang;1
series/sbcs/HassanH13;Mohammad Mehedi Hassan;0
series/sbcs/HassanH13;Eui-Nam Huh;1
series/sbcs/ZhaoL13;Han Zhao;0
series/sbcs/ZhaoL13;Xiaolin Li 0001;1
series/sbcs/Wodczak14;Michal W?dczak;0
series/sbcs/Vohra12;Deepak Vohra;0
series/sbcs/KaganRS13;Vadim Kagan;0
series/sbcs/KaganRS13;Edward Rossini;1
series/sbcs/KaganRS13;Demetrios Sapounas;2
series/sbcs/VlachouDNK12;Akrivi Vlachou;0
series/sbcs/VlachouDNK12;Christos Doulkeridis;1
series/sbcs/VlachouDNK12;Kjetil N?rv?;2
series/sbcs/VlachouDNK12;Yannis Kotidis;3
series/sbcs/Wang14;Shaowei Wang;0
series/sbcs/YinS13;Heng Yin;0
series/sbcs/YinS13;Dawn Song;1
series/sbcs/GuangZ14;Xuan Guang;0
series/sbcs/GuangZ14;Zhen Zhang;1
series/sbcs/Vohra14;Deepak Vohra;0
series/sbcs/WangLW14;Jiang Wang;0
series/sbcs/WangLW14;Zicheng Liu;1
series/sbcs/WangLW14;Ying Wu;2
series/sbcs/CortezS13;Eli Cortez;0
series/sbcs/CortezS13;Altigran Soares da Silva;1
series/sbcs/ZhangM14;Ning Zhang;0
series/sbcs/ZhangM14;Jon W. Mark;1
series/sbcs/HeCLS14;Shibo He;0
series/sbcs/HeCLS14;Jiming Chen;1
series/sbcs/HeCLS14;Junkun Li;2
series/sbcs/HeCLS14;Youxian Sun;3
series/sbcs/OuS11;Xinming Ou;0
series/sbcs/OuS11;Anoop Singhal;1
series/sbcs/JuurlinkACAMR12;Ben H. H. Juurlink;0
series/sbcs/JuurlinkACAMR12;Mauricio Alvarez Mesa;1
series/sbcs/JuurlinkACAMR12;Chi Ching Chi;2
series/sbcs/JuurlinkACAMR12;Arnaldo Azevedo;3
series/sbcs/JuurlinkACAMR12;Cor Meenderinck;4
series/sbcs/JuurlinkACAMR12;Alex Ram?rez;5
series/sbcs/Zhao12;Dongmei Zhao;0
series/sbcs/Laube14;Patrick Laube;0
series/sbcs/SucaetW14;Yves Sucaet;0
series/sbcs/SucaetW14;Wim Waelput;1
series/sbcs/Lee11;Seungyeol Lee;0
series/sbcs/LiW13;Dawei Li;0
series/sbcs/LiW13;Jie Wu 0001;1
series/sbcs/YangCTC14;Jie Yang 0003;0
series/sbcs/YangCTC14;Yingying Chen;1
